timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg
1.246002984,1.246002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,2,1
1.2460046912,1.2460046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,2,1
1.2460063984,1.2460063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,2,1
1.246502984,1.246502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,2,1
1.2465059256,1.2465059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,2,1
1.2470010168,1.2470010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,2,1
1.2470046912,1.2470046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,2,1
1.247502984,1.247502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,2,1
1.247503428,1.247503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,2,1
1.2480042184,1.2480042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,2,1
1.248502984,1.248502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,2,1
1.2485046912,1.2485046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,2,1
1.249002984,1.249002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,2,1
1.2495010168,1.2495010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,2,1
1.2495034568,1.2495034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,2,1
1.250002984,1.250002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,2,1
1.251502984,1.251502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,2,1
1.2525010168,1.2525010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,2,1
1.256002984,1.256002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,3,2
1.2560046912,1.2560046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,3,2
1.2560063984,1.2560063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,3,2
1.2565042184,1.2565042184,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,2,1
1.2570010168,1.2570010168,10.0.1.200,4009,car[3],2000,0.0004997324,0,0.002,3,2
1.2570034568,1.2570034568,10.0.2.0,4009,car[4],2000,0.0000016996,0,0.002,3,2
1.257005164,1.257005164,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,3,2
1.257502984,1.257502984,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,3,2
1.2575046912,1.2575046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,3,2
1.258002984,1.258002984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,3,2
1.258502984,1.258502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,3,2
1.2585046912,1.2585046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,3,2
1.259002984,1.259002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,3,2
1.259502984,1.259502984,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,3,2
1.2595046912,1.2595046912,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,3,2
1.260002984,1.260002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,3,2
1.260502984,1.260502984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,3,2
1.261502984,1.261502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,3,2
1.2630010168,1.2630010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,3,2
1.264002984,1.264002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,3,2
1.266002984,1.266002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,4,3
1.2660046912,1.2660046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,4,3
1.2660063984,1.2660063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,4,3
1.266502984,1.266502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,4,3
1.2665059256,1.2665059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,4,3
1.2670010168,1.2670010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,4,3
1.2670034568,1.2670034568,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,4,3
1.267502984,1.267502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,4,3
1.2675046912,1.2675046912,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,4,3
1.2680042184,1.2680042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,4,3
1.268502984,1.268502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,4,3
1.2685046912,1.2685046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,4,3
1.269002984,1.269002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,4,3
1.2695010168,1.2695010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,4,3
1.2695034568,1.2695034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,4,3
1.270002984,1.270002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,4,3
1.270502984,1.270502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,4,3
1.2725010168,1.2725010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,4,3
1.274502984,1.274502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,4,3
1.276002984,1.276002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,5,4
1.2760046912,1.2760046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,5,4
1.2760063984,1.2760063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,5,4
1.276502984,1.276502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,5,4
1.2765059256,1.2765059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,5,4
1.2770010168,1.2770010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,5,4
1.2770046912,1.2770046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,5,4
1.277502984,1.277502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,5,4
1.277503428,1.277503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,5,4
1.2780042184,1.2780042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,5,4
1.278502984,1.278502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,5,4
1.2785046912,1.2785046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,5,4
1.279002984,1.279002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,5,4
1.2795010168,1.2795010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,5,4
1.2795034568,1.2795034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,5,4
1.280002984,1.280002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,5,4
1.280502984,1.280502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,5,4
1.2825010168,1.2825010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,5,4
1.284502984,1.284502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,5,4
1.286002984,1.286002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,6,5
1.2860046912,1.2860046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,6,5
1.2860063984,1.2860063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,6,5
1.286502984,1.286502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,6,5
1.2865059256,1.2865059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,6,5
1.2870010168,1.2870010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,6,5
1.2870046912,1.2870046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,6,5
1.287502984,1.287502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,6,5
1.287503428,1.287503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,6,5
1.2880042184,1.2880042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,6,5
1.288502984,1.288502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,6,5
1.2885046912,1.2885046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,6,5
1.289002984,1.289002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,6,5
1.2895010168,1.2895010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,6,5
1.2895034568,1.2895034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,6,5
1.290002984,1.290002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,6,5
1.290502984,1.290502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,6,5
1.291502984,1.291502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,6,5
1.2955010168,1.2955010168,10.0.1.32,4009,car[0],2000,0.0034997324,0,0.002,6,5
1.296002984,1.296002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,7,6
1.2960046912,1.2960046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,7,6
1.2960063984,1.2960063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,7,6
1.296502984,1.296502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,7,6
1.2965059256,1.2965059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,7,6
1.2970010168,1.2970010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,7,6
1.2970046912,1.2970046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,7,6
1.297502984,1.297502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,7,6
1.297503428,1.297503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,7,6
1.2980042184,1.2980042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,7,6
1.298502984,1.298502984,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,7,6
1.299002984,1.299002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,7,6
1.2995010168,1.2995010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,7,6
1.2995034568,1.2995034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,7,6
1.300002984,1.300002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,7,6
1.301502984,1.301502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,7,6
1.3015046912,1.3015046912,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,7,6
1.3025010168,1.3025010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,7,6
1.303502984,1.303502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,7,6
1.306002984,1.306002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,8,7
1.3060046912,1.3060046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,8,7
1.3060063984,1.3060063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,8,7
1.306502984,1.306502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,8,7
1.3065059256,1.3065059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,8,7
1.3070010168,1.3070010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,8,7
1.3070046912,1.3070046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,8,7
1.307502984,1.307502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,8,7
1.307503428,1.307503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,8,7
1.3080042184,1.3080042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,8,7
1.308502984,1.308502984,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,8,7
1.309002984,1.309002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,8,7
1.3095010168,1.3095010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,8,7
1.3095034568,1.3095034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,8,7
1.310002984,1.310002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,8,7
1.310502984,1.310502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,8,7
1.311502984,1.311502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,8,7
1.3115046912,1.3115046912,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,8,7
1.3125010168,1.3125010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,8,7
1.316002984,1.316002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,9,8
1.3160046912,1.3160046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,9,8
1.3160063984,1.3160063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,9,8
1.316502984,1.316502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,9,8
1.3165059256,1.3165059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,9,8
1.3170010168,1.3170010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,9,8
1.3170046912,1.3170046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,9,8
1.317502984,1.317502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,9,8
1.317503428,1.317503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,9,8
1.3180042184,1.3180042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,9,8
1.318502984,1.318502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,9,8
1.3185046912,1.3185046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,9,8
1.319002984,1.319002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,9,8
1.3195010168,1.3195010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,9,8
1.3195034568,1.3195034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,9,8
1.320002984,1.320002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,9,8
1.320502984,1.320502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,9,8
1.321502984,1.321502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,9,8
1.3225010168,1.3225010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,9,8
1.326002984,1.326002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,10,9
1.3260046912,1.3260046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,10,9
1.3260063984,1.3260063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,10,9
1.326502984,1.326502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,10,9
1.3265059256,1.3265059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,10,9
1.3270010168,1.3270010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,10,9
1.3270046912,1.3270046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,10,9
1.327502984,1.327502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,10,9
1.327503428,1.327503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,10,9
1.3280042184,1.3280042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,10,9
1.328502984,1.328502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,10,9
1.3285046912,1.3285046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,10,9
1.329002984,1.329002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,10,9
1.3295010168,1.3295010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,10,9
1.3295034568,1.3295034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,10,9
1.330002984,1.330002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,10,9
1.331502984,1.331502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,10,9
1.3325010168,1.3325010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,10,9
1.333002984,1.333002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,10,9
1.336002984,1.336002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,11,10
1.3360046912,1.3360046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,11,10
1.3360063984,1.3360063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,11,10
1.336502984,1.336502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,11,10
1.3365059256,1.3365059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,11,10
1.3370010168,1.3370010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,11,10
1.3370046912,1.3370046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,11,10
1.3375010168,1.3375010168,10.0.3.136,4009,car[11],2000,0.0004992596,0,0.002,11,10
1.3380042184,1.3380042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,11,10
1.338502984,1.338502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,11,10
1.3385046912,1.3385046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,11,10
1.339002984,1.339002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,11,10
1.3395010168,1.3395010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,11,10
1.3395034568,1.3395034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,11,10
1.340002984,1.340002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,11,10
1.340502984,1.340502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,11,10
1.341502984,1.341502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,11,10
1.3425010168,1.3425010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,11,10
1.344002984,1.344002984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,11,10
1.346002984,1.346002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,12,11
1.3460046912,1.3460046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,12,11
1.3460063984,1.3460063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,12,11
1.346502984,1.346502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,12,11
1.3465059256,1.3465059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,12,11
1.3470010168,1.3470010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,12,11
1.3470034568,1.3470034568,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,12,11
1.347502984,1.347502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,12,11
1.3475046912,1.3475046912,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,12,11
1.348002984,1.348002984,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,12,11
1.348502984,1.348502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,12,11
1.3485046912,1.3485046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,12,11
1.349002984,1.349002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,12,11
1.349502984,1.349502984,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,12,11
1.350002984,1.350002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,12,11
1.351002984,1.351002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,12,11
1.351502984,1.351502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,12,11
1.3525010168,1.3525010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,12,11
1.356002984,1.356002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,13,12
1.3560046912,1.3560046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,13,12
1.3560063984,1.3560063984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,12,11
1.356502984,1.356502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,13,12
1.3565046912,1.3565046912,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,13,12
1.3565063984,1.3565063984,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,13,12
1.357002984,1.357002984,10.0.2.0,4009,car[4],2000,0.0000016996,0,0.002,13,12
1.3570046912,1.3570046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,13,12
1.3575042184,1.3575042184,10.0.3.136,4009,car[11],2000,0.0000016996,0,0.002,13,12
1.3580010168,1.3580010168,10.0.2.112,4009,car[6],2000,0.0004997324,0,0.002,13,12
1.3580034568,1.3580034568,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,13,12
1.358502984,1.358502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,13,12
1.3585046912,1.3585046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,13,12
1.359002984,1.359002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,13,12
1.359502984,1.359502984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,13,12
1.3595046912,1.3595046912,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,13,12
1.360002984,1.360002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,13,12
1.361502984,1.361502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,13,12
1.3625010168,1.3625010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,13,12
1.363502984,1.363502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,13,12
1.366002984,1.366002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,14,13
1.3660046912,1.3660046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,14,13
1.3660063984,1.3660063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,14,13
1.366502984,1.366502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,14,13
1.3665059256,1.3665059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,14,13
1.3670010168,1.3670010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,14,13
1.3670046912,1.3670046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,14,13
1.367502984,1.367502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,14,13
1.367503428,1.367503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,14,13
1.368002984,1.368002984,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,14,13
1.368502984,1.368502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,14,13
1.3685046912,1.3685046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,14,13
1.369002984,1.369002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,14,13
1.369502984,1.369502984,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,14,13
1.370002984,1.370002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,14,13
1.370502984,1.370502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,14,13
1.371002984,1.371002984,10.0.2.224,4009,car[8],2000,0.0000016996,0,0.002,14,13
1.371502984,1.371502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,14,13
1.3725010168,1.3725010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,14,13
1.376002984,1.376002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,15,14
1.3760046912,1.3760046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,15,14
1.3760063984,1.3760063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,15,14
1.376502984,1.376502984,10.0.1.200,4009,car[3],2000,0.0000016996,0,0.002,15,14
1.3765059256,1.3765059256,10.0.2.168,4009,car[7],2000,0.0000016996,0,0.002,15,14
1.3770010168,1.3770010168,10.0.2.0,4009,car[4],2000,0.0004980252,0,0.002,15,14
1.3770046912,1.3770046912,10.0.3.192,4009,car[12],2000,0.0000016996,0,0.002,15,14
1.377502984,1.377502984,10.0.2.112,4009,car[6],2000,0.0000016996,0,0.002,15,14
1.377503428,1.377503428,10.0.3.136,4009,car[11],2000,0.0005016708,0,0.002,15,14
1.3780042184,1.3780042184,10.0.3.24,4009,car[9],2000,0.0000016996,0,0.002,15,14
1.378502984,1.378502984,10.0.3.248,4009,car[13],2000,0.0000016996,0,0.002,15,14
1.3785046912,1.3785046912,10.0.5.16,4009,car[18],2000,0.0000016996,0,0.002,15,14
1.379002984,1.379002984,10.0.4.104,4009,car[15],2000,0.0000016996,0,0.002,15,14
1.3795010168,1.3795010168,10.0.2.224,4009,car[8],2000,0.0014997324,0,0.002,15,14
1.3795034568,1.3795034568,10.0.4.160,4009,car[16],2000,0.0000016996,0,0.002,15,14
1.380002984,1.380002984,10.0.4.48,4009,car[14],2000,0.0000016996,0,0.002,15,14
1.3825010168,1.3825010168,10.0.1.32,4009,car[0],2000,0.0004997324,0,0.002,15,14
1.383502984,1.383502984,10.0.3.80,4009,car[10],2000,0.0000016996,0,0.002,15,14
1.384502984,1.384502984,10.0.4.216,4009,car[17],2000,0.0000016996,0,0.002,15,14
1.386002984,1.386002984,10.0.1.88,4009,car[1],2000,0.0000016996,0,0.002,16,15
1.3860046912,1.3860046912,10.0.1.144,4009,car[2],2000,0.0000016996,0,0.002,16,15
1.3860063984,1.3860063984,10.0.2.56,4009,car[5],2000,0.0000016996,0,0.002,16,15
